,Unnamed: 0,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,gender_num
223,223.0,UK68427,Washington,M,High School or Below,636926.24,34498.0,83.0,0.0,Personal Auto,Two-Door Car,398.4,0.0
224,224.0,TE49565,Oregon,F,College,1183376.73,16552.0,103.0,0.0,Personal Auto,SUV,494.4,1.0
225,225.0,RA88421,Oregon,F,College,612110.79,26787.0,77.0,0.0,Personal Auto,Four-Door Car,369.6,1.0
226,226.0,KQ51983,Nevada,M,College,515936.97,0.0,74.0,0.0,Personal Auto,Two-Door Car,831.752839,0.0
227,227.0,CD88896,Nevada,F,High School or Below,251459.2,43860.0,65.0,0.0,Corporate Auto,Four-Door Car,156.124914,1.0
228,228.0,YV22553,Arizona,M,High School or Below,866861.13,21474.0,114.0,2.0,Corporate Auto,SUV,373.428187,0.0
229,229.0,WU14435,California,M,Bachelor,496096.54,18174.0,66.0,0.0,Corporate Auto,Four-Door Car,395.934815,0.0
230,230.0,XV84099,Arizona,F,Bachelor,550413.9,0.0,73.0,0.0,Corporate Auto,Four-Door Car,350.4,1.0
231,231.0,RI24911,Arizona,M,College,750745.54,60920.0,64.0,0.0,Personal Auto,Two-Door Car,231.201886,0.0
232,232.0,KO26461,Arizona,M,High School or Below,3226985.14,41520.0,90.0,0.0,Personal Auto,Four-Door Car,289.904105,0.0
233,233.0,HI14283,Oregon,F,Bachelor,565703.16,0.0,152.0,0.0,Personal Auto,SUV,729.6,1.0
234,234.0,PT50227,Arizona,M,High School or Below,506175.79,0.0,68.0,0.0,Personal Auto,Two-Door Car,326.4,0.0
235,235.0,BH36570,California,M,Bachelor,591278.38,72208.0,73.0,0.0,Personal Auto,Two-Door Car,350.4,0.0
236,236.0,TX17484,California,F,Bachelor,1518227.98,53863.0,63.0,0.0,Personal Auto,Four-Door Car,105.765111,1.0
237,237.0,CT41158,Washington,M,College,1074703.09,66446.0,136.0,0.0,Corporate Auto,SUV,639.464548,0.0
238,238.0,AO87348,Washington,M,College,205062.35,0.0,61.0,0.0,Personal Auto,Four-Door Car,292.8,0.0
239,239.0,DE55857,Washington,F,Bachelor,246544.49,64997.0,63.0,1.0,Personal Auto,Four-Door Car,383.442328,1.0
240,240.0,LF66923,Nevada,F,High School or Below,534312.13,64460.0,66.0,0.0,Corporate Auto,Two-Door Car,316.8,1.0
241,241.0,CN24514,Arizona,F,College,811982.91,46618.0,67.0,0.0,Personal Auto,Four-Door Car,99.085943,1.0
242,242.0,UW32074,Oregon,F,College,460526.52,0.0,64.0,0.0,Corporate Auto,Four-Door Car,307.2,1.0
243,243.0,HP36979,California,M,College,640878.56,49988.0,84.0,5.0,Personal Auto,Two-Door Car,566.935022,0.0
244,244.0,PP40919,California,F,College,237653.35,0.0,91.0,5.0,Personal Auto,Two-Door Car,436.8,1.0
245,245.0,RO73268,California,M,Bachelor,321107.0,16269.0,86.0,0.0,Corporate Auto,Two-Door Car,412.8,0.0
246,246.0,HO61691,Arizona,F,Bachelor,509452.23,72006.0,64.0,0.0,Personal Auto,Four-Door Car,307.2,1.0
247,247.0,BS13062,Arizona,F,High School or Below,2575527.82,0.0,81.0,2.0,Personal Auto,Four-Door Car,388.8,1.0
248,248.0,FO35655,Oregon,M,Bachelor,867222.97,0.0,245.0,0.0,Corporate Auto,Luxury,2345.413441,0.0
249,249.0,HR10526,California,M,Master,804473.07,44320.0,67.0,0.0,Personal Auto,Four-Door Car,321.6,0.0
250,250.0,IA63417,Arizona,F,High School or Below,400151.91,19782.0,108.0,0.0,Personal Auto,Two-Door Car,773.470977,1.0
251,251.0,BH35016,Nevada,F,Bachelor,1670611.7,63933.0,70.0,0.0,Personal Auto,Two-Door Car,424.883448,1.0
252,252.0,PK52952,Arizona,M,Doctor,854441.11,28224.0,109.0,0.0,Personal Auto,SUV,523.2,0.0
253,253.0,OD76309,Washington,F,College,780531.29,21073.0,106.0,1.0,Personal Auto,SUV,508.8,1.0
254,254.0,IL28481,Oregon,M,Bachelor,611275.69,63243.0,77.0,0.0,Personal Auto,Four-Door Car,364.240307,0.0
255,255.0,GY55092,Nevada,M,High School or Below,477294.38,20993.0,133.0,0.0,Personal Auto,SUV,638.4,0.0
256,256.0,UF33451,Oregon,F,Bachelor,1097909.56,94827.0,135.0,0.0,Personal Auto,SUV,354.729129,1.0
257,257.0,CF15558,California,F,Master,500426.38,39161.0,63.0,1.0,Personal Auto,Two-Door Car,283.995953,1.0
258,258.0,JM62924,Washington,M,Bachelor,1322304.38,37534.0,84.0,2.0,Personal Auto,Four-Door Car,403.2,0.0
259,259.0,EM66435,Oregon,F,Bachelor,262331.54,80210.0,65.0,0.0,Corporate Auto,Four-Door Car,20.543176,1.0
260,260.0,QX45933,California,M,Bachelor,1784019.56,0.0,62.0,0.0,Personal Auto,Four-Door Car,385.115437,0.0
261,261.0,JI71369,California,F,College,510611.18,30110.0,64.0,0.0,Personal Auto,Four-Door Car,140.165035,1.0
262,262.0,JU93290,Arizona,F,College,1793060.45,21708.0,68.0,0.0,Personal Auto,Four-Door Car,326.4,1.0
263,263.0,GU66096,Arizona,M,High School or Below,545734.26,94731.0,67.0,0.0,Personal Auto,Four-Door Car,321.6,0.0
264,264.0,UC33108,California,M,Bachelor,656364.41,32375.0,83.0,0.0,Personal Auto,Four-Door Car,398.4,0.0
265,265.0,LW93867,Oregon,M,College,481252.52,16531.0,63.0,0.0,Corporate Auto,Four-Door Car,102.879769,0.0
266,266.0,OU78470,Arizona,F,Master,2932804.19,32006.0,94.0,0.0,Corporate Auto,Four-Door Car,56.868289,1.0
267,267.0,XW90265,Arizona,F,Bachelor,577352.07,81676.0,72.0,0.0,Personal Auto,Two-Door Car,463.158502,1.0
268,268.0,HS67749,California,M,College,684711.89,71038.0,86.0,0.0,Corporate Auto,Four-Door Car,205.444066,0.0
269,269.0,VZ51506,Arizona,F,High School or Below,359531.29,0.0,103.0,0.0,Corporate Auto,Sports Car,741.6,1.0
270,270.0,UI64281,Nevada,F,Master,2285561.21,20832.0,65.0,0.0,Personal Auto,Two-Door Car,56.371967,1.0
271,271.0,AE98193,Washington,M,High School or Below,785941.46,0.0,113.0,0.0,Personal Auto,SUV,813.6,0.0
272,272.0,AZ74055,Oregon,M,High School or Below,411557.74,52405.0,103.0,0.0,Personal Auto,Four-Door Car,494.4,0.0
273,273.0,XS76911,Arizona,F,High School or Below,502963.88,0.0,133.0,0.0,Personal Auto,Sports Car,795.864079,1.0
274,274.0,AY40674,Washington,F,Bachelor,482141.85,26583.0,1005.0,4.0,Personal Auto,SUV,614.4,1.0
275,275.0,NA12740,Oregon,M,Master,500431.05,25486.0,65.0,0.0,Special Auto,Two-Door Car,72.438681,0.0
276,276.0,UA84837,Arizona,M,College,863005.39,24065.0,111.0,0.0,Corporate Auto,Four-Door Car,532.8,0.0
277,277.0,DJ51510,Arizona,F,High School or Below,932208.51,70435.0,116.0,0.0,Personal Auto,Four-Door Car,67.881546,1.0
278,278.0,VM58985,California,M,College,1672756.06,0.0,76.0,2.0,Personal Auto,Two-Door Car,402.636829,0.0
279,279.0,OH60605,Oregon,F,High School or Below,365253.24,39679.0,92.0,0.0,Personal Auto,Two-Door Car,641.388616,1.0
280,280.0,UO98052,Nevada,M,College,615860.12,0.0,89.0,0.0,Personal Auto,Four-Door Car,342.481173,0.0
281,281.0,NC53424,California,M,Bachelor,437608.4,0.0,69.0,4.0,Personal Auto,Two-Door Car,331.2,0.0
282,282.0,LQ13873,Nevada,M,High School or Below,556945.62,53565.0,71.0,1.0,Personal Auto,Four-Door Car,340.8,0.0
283,283.0,LA97014,Washington,M,Bachelor,257651.3,37574.0,66.0,1.0,Personal Auto,Two-Door Car,412.101933,0.0
284,284.0,NB79936,Washington,M,Bachelor,834698.32,48259.0,108.0,0.0,Personal Auto,Two-Door Car,73.700573,0.0
285,285.0,NT89061,Arizona,F,High School or Below,632392.39,78532.0,78.0,0.0,Personal Auto,Four-Door Car,374.4,1.0
286,286.0,AF10970,Arizona,F,Bachelor,597314.34,96163.0,73.0,0.0,Corporate Auto,Four-Door Car,350.4,1.0
287,287.0,ZG48513,California,M,Bachelor,470667.7,0.0,72.0,0.0,Personal Auto,Four-Door Car,345.6,0.0
288,288.0,JQ59145,California,M,High School or Below,809341.03,0.0,114.0,1.0,Personal Auto,Sports Car,722.024742,0.0
289,289.0,FE84989,Washington,M,College,503574.46,72672.0,63.0,0.0,Personal Auto,Four-Door Car,259.361117,0.0
290,290.0,JT52858,Oregon,F,Bachelor,902786.72,99002.0,112.0,1.0,Personal Auto,Four-Door Car,537.6,1.0
291,291.0,MC62068,California,M,High School or Below,728888.48,79494.0,91.0,0.0,Personal Auto,Four-Door Car,396.295614,0.0
292,292.0,EU27538,Oregon,M,Master,1804247.94,35704.0,225.0,0.0,Personal Auto,Luxury,358.281562,0.0
293,293.0,RH42306,Arizona,F,Bachelor,499206.3,0.0,71.0,0.0,Corporate Auto,Four-Door Car,653.388564,1.0
294,294.0,US23612,Oregon,F,High School or Below,910226.78,26049.0,118.0,0.0,Personal Auto,Two-Door Car,121.032372,1.0
295,295.0,WV76014,Arizona,M,Doctor,254040.77,70125.0,64.0,0.0,Special Auto,Four-Door Car,92.813396,0.0
296,296.0,RK96223,California,M,College,1294189.19,52369.0,110.0,1.0,Personal Auto,SUV,528.0,0.0
297,297.0,MF82000,Washington,F,Bachelor,236534.86,0.0,66.0,2.0,Special Auto,Four-Door Car,159.636956,1.0
298,298.0,FM46980,Arizona,M,College,572076.51,41770.0,72.0,0.0,Personal Auto,Four-Door Car,476.156957,0.0
299,299.0,SY56792,Oregon,M,High School or Below,703553.41,0.0,101.0,0.0,Corporate Auto,Four-Door Car,727.2,0.0
300,300.0,RF61565,California,M,College,263697.77,31911.0,67.0,0.0,Personal Auto,Four-Door Car,321.6,0.0
301,301.0,IM94808,Nevada,M,Bachelor,539583.2,70051.0,68.0,0.0,Corporate Auto,Four-Door Car,42.078345,0.0
302,302.0,VI14730,Oregon,M,High School or Below,838263.01,19683.0,117.0,1.0,Personal Auto,Sports Car,561.6,0.0
303,303.0,YR34119,Washington,F,College,3116174.52,30916.0,112.0,0.0,Personal Auto,SUV,200.11606,1.0
304,304.0,RR77985,Oregon,F,Bachelor,288774.23,0.0,80.0,0.0,Personal Auto,Four-Door Car,676.944023,1.0
305,305.0,QD28391,Washington,M,College,742584.53,84302.0,62.0,0.0,Personal Auto,Four-Door Car,76.609295,0.0
306,306.0,WV17090,California,M,Bachelor,2558572.78,0.0,116.0,0.0,Corporate Auto,SUV,830.623064,0.0
307,307.0,TM23514,Oregon,M,College,1027260.82,60145.0,132.0,0.0,Personal Auto,SUV,580.473259,0.0
308,308.0,MQ68407,Oregon,F,Bachelor,437636.36,63774.0,111.0,0.0,Personal Auto,Four-Door Car,60.036683,1.0
309,309.0,GJ59592,California,F,Bachelor,531889.66,25134.0,67.0,0.0,Corporate Auto,Four-Door Car,321.6,1.0
310,310.0,FY56083,Oregon,M,Bachelor,471976.22,37057.0,61.0,1.0,Personal Auto,Four-Door Car,47.53101,0.0
311,311.0,UA94723,Oregon,F,High School or Below,442803.16,58577.0,110.0,0.0,Personal Auto,SUV,303.872752,1.0
312,312.0,FW91032,California,M,High School or Below,587917.61,85857.0,73.0,0.0,Corporate Auto,Four-Door Car,100.620067,0.0
313,313.0,DE34457,Oregon,F,Doctor,941690.85,70602.0,116.0,0.0,Personal Auto,SUV,481.339891,1.0
314,314.0,HD32044,Oregon,F,Master,828815.56,33816.0,106.0,2.0,Corporate Auto,Four-Door Car,508.8,1.0
315,315.0,HH30454,Oregon,M,Bachelor,3265483.83,0.0,153.0,0.0,Personal Auto,SUV,1101.6,0.0
316,316.0,AH84063,Oregon,F,College,471945.01,89642.0,121.0,4.0,Corporate Auto,SUV,86.320022,1.0
317,317.0,QA17596,California,F,Bachelor,390347.48,60068.0,98.0,0.0,Personal Auto,Two-Door Car,470.4,1.0
318,318.0,XI41052,California,F,Bachelor,545725.97,50044.0,139.0,0.0,Personal Auto,SUV,667.2,1.0
319,319.0,DI30528,California,F,Master,272535.64,36650.0,69.0,1.0,Personal Auto,Four-Door Car,56.60333,1.0
320,320.0,SC66359,Arizona,F,College,443397.37,50653.0,110.0,0.0,Corporate Auto,SUV,262.865172,1.0
321,321.0,EN61670,Arizona,F,Doctor,533246.27,68931.0,66.0,0.0,Personal Auto,Four-Door Car,309.577946,1.0
322,322.0,DQ10761,Oregon,M,Bachelor,231509.5,0.0,73.0,1.0,Corporate Auto,Four-Door Car,350.4,0.0
323,323.0,BQ51587,California,F,College,541195.37,0.0,73.0,0.0,Personal Auto,Four-Door Car,365.364581,1.0
324,324.0,JE21522,California,M,Bachelor,958733.23,39266.0,80.0,0.0,Personal Auto,Four-Door Car,384.0,0.0
325,325.0,WS47147,California,M,College,2210350.72,0.0,102.0,0.0,Personal Auto,SUV,489.6,0.0
326,326.0,ZA64638,Nevada,F,High School or Below,976494.53,0.0,98.0,1.0,Personal Auto,Four-Door Car,705.6,1.0
327,327.0,EW38459,Nevada,F,Bachelor,256715.15,40864.0,65.0,0.0,Corporate Auto,Four-Door Car,9.51528,1.0
328,328.0,QW87316,Oregon,F,College,265062.28,39035.0,68.0,0.0,Personal Auto,Four-Door Car,244.564334,1.0
329,329.0,IC43478,California,M,Bachelor,1126436.33,34923.0,98.0,0.0,Personal Auto,Two-Door Car,639.105556,0.0
330,330.0,TE34064,California,M,High School or Below,216852.35,0.0,63.0,0.0,Personal Auto,Four-Door Car,453.6,0.0
331,331.0,WU60905,California,F,High School or Below,861066.75,0.0,111.0,0.0,Corporate Auto,SUV,532.8,1.0
332,332.0,YM18992,California,F,College,283464.62,24506.0,71.0,0.0,Personal Auto,Two-Door Car,511.2,1.0
333,333.0,PD55753,Oregon,M,High School or Below,893013.97,0.0,82.0,0.0,Personal Auto,Four-Door Car,554.522969,0.0
334,334.0,KU56006,Arizona,F,College,553638.7,52220.0,70.0,1.0,Personal Auto,Four-Door Car,336.0,1.0
335,335.0,MJ69973,Arizona,M,High School or Below,284085.43,0.0,74.0,0.0,Personal Auto,Two-Door Car,402.449823,0.0
336,336.0,TW43626,California,M,College,808288.1,53554.0,67.0,0.0,Personal Auto,Four-Door Car,327.020539,0.0
337,337.0,XX84133,California,M,Bachelor,525473.43,34476.0,67.0,1.0,Corporate Auto,Four-Door Car,5.3953,0.0
338,338.0,ZW84453,Arizona,F,Bachelor,511623.76,0.0,70.0,0.0,Personal Auto,Four-Door Car,131.401291,1.0
339,339.0,HO29524,California,M,College,303464.7,68205.0,76.0,0.0,Personal Auto,Two-Door Car,99.382943,0.0
340,340.0,VE89726,California,F,High School or Below,802489.99,0.0,119.0,1.0,Personal Auto,SUV,856.8,1.0
341,341.0,GE87503,California,M,High School or Below,1821114.32,53690.0,154.0,0.0,Personal Auto,SUV,739.2,0.0
342,342.0,PX90263,Oregon,M,High School or Below,512156.33,0.0,72.0,0.0,Personal Auto,Four-Door Car,518.4,0.0
343,343.0,NI17718,California,F,High School or Below,215017.86,0.0,61.0,0.0,Personal Auto,Four-Door Car,292.8,1.0
344,344.0,FY32213,California,F,High School or Below,559538.99,74454.0,71.0,0.0,Personal Auto,Four-Door Car,340.8,1.0
345,345.0,RZ13254,Nevada,F,Bachelor,756282.4,0.0,73.0,0.0,Personal Auto,Four-Door Car,350.4,1.0
346,346.0,GN45013,Oregon,M,High School or Below,538585.32,29664.0,71.0,0.0,Personal Auto,Four-Door Car,340.8,0.0
347,347.0,NM39588,Washington,F,Doctor,267805.83,72450.0,66.0,0.0,Corporate Auto,Four-Door Car,84.218363,1.0
348,348.0,KU84464,Nevada,F,Bachelor,942256.79,47272.0,79.0,3.0,Personal Auto,Four-Door Car,64.546877,1.0
349,349.0,YH43527,Oregon,F,College,360586.03,21585.0,92.0,0.0,Corporate Auto,Four-Door Car,441.6,1.0
350,350.0,RO30676,California,F,College,776259.06,23827.0,106.0,2.0,Personal Auto,Four-Door Car,37.910623,1.0
351,351.0,QL59704,Arizona,F,College,2344490.05,69906.0,74.0,2.0,Corporate Auto,Four-Door Car,202.860399,1.0
352,352.0,QH19450,California,F,High School or Below,255817.82,0.0,72.0,0.0,Corporate Auto,Four-Door Car,345.6,1.0
353,353.0,SA54664,Washington,M,Master,265438.1,73196.0,66.0,1.0,Personal Auto,Four-Door Car,85.809817,0.0
354,354.0,CI38330,Washington,M,Bachelor,254978.61,72217.0,6464.0,0.0,Personal Auto,Four-Door Car,91.146661,0.0
355,355.0,WB38524,California,M,High School or Below,296959.33,46131.0,74.0,0.0,Personal Auto,Two-Door Car,355.2,0.0
356,356.0,CE56187,Oregon,F,Master,436312.46,54514.0,109.0,3.0,Personal Auto,SUV,286.234931,1.0
357,357.0,JL19416,California,F,High School or Below,588430.86,0.0,161.0,0.0,Personal Auto,SUV,1159.2,1.0
358,358.0,JZ61422,Nevada,F,College,527219.16,96668.0,66.0,0.0,Personal Auto,Four-Door Car,316.8,1.0
359,359.0,LA13377,California,M,Doctor,550989.57,78879.0,69.0,1.0,Personal Auto,Four-Door Car,466.570791,0.0
360,360.0,NC99948,Nevada,M,College,1631368.35,0.0,69.0,0.0,Personal Auto,Four-Door Car,331.2,0.0
361,361.0,QD34785,Arizona,F,Bachelor,567805.02,0.0,76.0,0.0,Personal Auto,Four-Door Car,364.8,1.0
362,362.0,RO26085,California,F,Bachelor,1210120.88,0.0,112.0,0.0,Personal Auto,Sports Car,1252.406235,1.0
363,363.0,ES57969,Oregon,M,Bachelor,245357.08,29735.0,69.0,0.0,Personal Auto,Four-Door Car,331.2,0.0
364,364.0,JK55587,California,M,High School or Below,507566.27,23082.0,65.0,0.0,Special Auto,Four-Door Car,312.0,0.0
365,365.0,RN97635,Arizona,M,Bachelor,321497.94,53984.0,80.0,0.0,Corporate Auto,Four-Door Car,421.484456,0.0
366,366.0,BI76326,California,F,College,1227534.31,52135.0,156.0,0.0,Personal Auto,SUV,430.505942,1.0
367,367.0,JA34909,California,F,College,272221.07,17576.0,71.0,0.0,Corporate Auto,Four-Door Car,398.502948,1.0
368,368.0,OJ90342,Oregon,F,Bachelor,245744.09,29486.0,62.0,0.0,Personal Auto,Four-Door Car,7.646763,1.0
369,369.0,CM88932,Oregon,F,Master,355484.53,58557.0,88.0,0.0,Corporate Auto,Four-Door Car,55.510526,1.0
370,370.0,JJ97525,California,M,Bachelor,492954.97,25632.0,63.0,0.0,Personal Auto,Two-Door Car,351.270869,0.0
371,371.0,XV21647,California,F,High School or Below,803645.03,0.0,112.0,0.0,Personal Auto,Sports Car,806.4,1.0
372,372.0,MC83487,Arizona,M,Bachelor,427691.53,18768.0,68.0,3.0,Corporate Auto,Four-Door Car,647.454583,0.0
373,373.0,BL90769,California,F,Bachelor,3347334.95,33190.0,106.0,0.0,Personal Auto,SUV,508.8,1.0
374,374.0,CR57148,Oregon,F,Master,596058.14,47945.0,74.0,0.0,Personal Auto,Two-Door Car,128.43823,1.0
375,375.0,CP85232,Arizona,M,College,4479546.94,58778.0,126.0,0.0,Special Auto,SUV,302.033971,0.0
376,376.0,YL74732,California,F,High School or Below,383211.81,15192.0,100.0,0.0,Personal Auto,SUV,480.0,1.0
377,377.0,FG16766,California,F,Bachelor,683793.26,51859.0,171.0,0.0,Personal Auto,SUV,1003.160633,1.0
378,378.0,NV55438,Nevada,F,High School or Below,528526.82,23422.0,72.0,0.0,Personal Auto,Two-Door Car,518.4,1.0
379,379.0,RM10880,California,F,College,309651.12,21604.0,79.0,0.0,Corporate Auto,Four-Door Car,379.2,1.0
380,380.0,GL56175,Arizona,M,College,358971.07,79298.0,90.0,0.0,Personal Auto,Four-Door Car,244.362072,0.0
381,381.0,UK52289,Arizona,F,Bachelor,258240.85,76731.0,64.0,0.0,Special Auto,Four-Door Car,201.455005,1.0
382,382.0,OT85112,Washington,M,College,340391.94,38460.0,88.0,1.0,Personal Auto,Four-Door Car,91.55098,0.0
383,383.0,BC62782,Arizona,F,College,1357567.6,48534.0,115.0,1.0,Personal Auto,SUV,552.0,1.0
384,384.0,TI19722,Washington,M,Doctor,343613.43,30817.0,88.0,0.0,Corporate Auto,Four-Door Car,91.834668,0.0
385,385.0,JP30654,Oregon,F,College,2868582.79,48412.0,104.0,0.0,Personal Auto,SUV,707.430832,1.0
386,386.0,UM45563,Washington,M,Bachelor,450267.97,68798.0,114.0,0.0,Personal Auto,SUV,92.915251,0.0
387,387.0,EN60878,Oregon,M,Bachelor,618311.15,23712.0,85.0,0.0,Personal Auto,Four-Door Car,376.126419,0.0
388,388.0,JF36291,California,M,College,387364.7,28142.0,105.0,0.0,Personal Auto,Sports Car,701.708239,0.0
389,389.0,BK59444,California,F,Master,1892933.06,72196.0,68.0,0.0,Personal Auto,Four-Door Car,152.184244,1.0
390,390.0,MK70700,California,M,Master,555329.58,68197.0,69.0,0.0,Personal Auto,Four-Door Car,176.819414,0.0
391,391.0,IW71076,California,M,Bachelor,501125.92,75248.0,63.0,0.0,Corporate Auto,Four-Door Car,104.454624,0.0
392,392.0,AP98768,California,F,College,1044244.63,0.0,98.0,0.0,Personal Auto,Four-Door Car,941.718054,1.0
393,393.0,OM24164,Nevada,M,Bachelor,219961.78,0.0,65.0,1.0,Personal Auto,Two-Door Car,468.0,0.0
394,394.0,HR85211,Washington,F,Master,512317.09,89879.0,63.0,0.0,Personal Auto,Two-Door Car,94.030308,1.0
395,395.0,VC87846,Oregon,M,High School or Below,748431.05,46998.0,96.0,0.0,Corporate Auto,Four-Door Car,460.8,0.0
396,396.0,ZM92052,Oregon,M,Bachelor,261302.31,57099.0,67.0,0.0,Personal Auto,Two-Door Car,67.859881,0.0
397,397.0,ON73702,Arizona,F,Bachelor,908063.97,33897.0,114.0,0.0,Corporate Auto,SUV,539.843003,1.0
398,398.0,QQ90441,Nevada,F,High School or Below,1377097.62,59207.0,116.0,0.0,Personal Auto,Four-Door Car,556.8,1.0
399,399.0,HU35721,Oregon,M,High School or Below,287682.29,40171.0,73.0,0.0,Personal Auto,Four-Door Car,350.4,0.0
400,400.0,YP47665,Washington,M,Doctor,540891.15,80192.0,67.0,0.0,Personal Auto,Four-Door Car,95.193157,0.0
401,401.0,FU99476,Washington,M,High School or Below,677030.68,74422.0,85.0,1.0,Personal Auto,Four-Door Car,95.338505,0.0
402,402.0,AG85615,Oregon,M,College,2414387.56,0.0,87.0,0.0,Special Auto,Four-Door Car,626.4,0.0
403,403.0,OY74069,Arizona,F,College,353805.95,0.0,67.0,5.0,Personal Auto,Four-Door Car,321.6,1.0
404,404.0,DJ91267,Nevada,F,Bachelor,2909123.94,34226.0,244.0,0.0,Personal Auto,Luxury,494.395024,1.0
405,405.0,KB72438,California,F,High School or Below,1983420.12,65989.0,123.0,1.0,Personal Auto,SUV,115.545086,1.0
406,406.0,TR67616,Oregon,M,High School or Below,473136.7,30686.0,61.0,0.0,Corporate Auto,Four-Door Car,19.938981,0.0
407,407.0,GF65731,California,F,Master,3553784.6,0.0,113.0,0.0,Personal Auto,Sports Car,799.926741,1.0
408,408.0,HB67642,Arizona,F,High School or Below,3461137.9,20090.0,109.0,0.0,Personal Auto,Sports Car,523.2,1.0
409,409.0,DP84567,California,M,High School or Below,2021630.88,0.0,183.0,0.0,Personal Auto,Luxury,878.4,0.0
410,410.0,VV77534,Oregon,M,College,1397651.93,77094.0,176.0,0.0,Personal Auto,SUV,444.470676,0.0
411,411.0,GL67540,California,F,College,590408.82,97413.0,73.0,0.0,Personal Auto,Four-Door Car,268.819985,1.0
412,412.0,SV50502,Oregon,F,Master,559583.5,79189.0,69.0,0.0,Corporate Auto,Four-Door Car,331.2,1.0
413,413.0,UK59698,California,F,High School or Below,229430.36,0.0,62.0,0.0,Personal Auto,Two-Door Car,297.6,1.0
414,414.0,OA57352,Arizona,F,College,627391.19,18577.0,86.0,0.0,Personal Auto,Four-Door Car,412.8,1.0
415,415.0,ZF84449,Oregon,F,College,372672.8,0.0,112.0,1.0,Special Auto,Sports Car,806.4,1.0
416,416.0,AX86150,Washington,M,High School or Below,265671.31,62777.0,67.0,0.0,Personal Auto,Two-Door Car,101.288069,0.0
417,417.0,HG39060,Oregon,M,Bachelor,511068.08,0.0,74.0,0.0,Corporate Auto,Four-Door Car,532.8,0.0
418,418.0,EM29359,Nevada,M,College,712659.65,17483.0,183.0,0.0,Personal Auto,Luxury,1317.6,0.0
419,419.0,SF57173,Oregon,M,Master,460163.41,84394.0,114.0,0.0,Personal Auto,SUV,691.412378,0.0
420,420.0,OT47603,Oregon,M,College,915523.97,0.0,127.0,0.0,Personal Auto,Sports Car,804.811859,0.0
421,421.0,SW31412,Oregon,F,College,1480805.62,41440.0,62.0,1.0,Personal Auto,Four-Door Car,297.6,1.0
422,422.0,JS36322,Arizona,M,High School or Below,890167.84,0.0,136.0,1.0,Personal Auto,Sports Car,1090.86434,0.0
423,423.0,RE81445,Oregon,F,College,573459.82,98132.0,71.0,0.0,Personal Auto,Two-Door Car,50.587035,1.0
424,424.0,RM24280,Oregon,F,High School or Below,417769.7,0.0,112.0,0.0,Personal Auto,Four-Door Car,537.6,1.0
425,425.0,LC25393,California,M,Bachelor,2777628.91,88220.0,230.0,0.0,Personal Auto,Luxury,151.528482,0.0
426,426.0,UX38930,Arizona,F,Master,1036434.75,58327.0,129.0,0.0,Personal Auto,SUV,347.075948,1.0
427,427.0,HD95496,Oregon,M,Master,785190.14,25950.0,66.0,0.0,Personal Auto,Two-Door Car,271.697529,0.0
